Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Increased Central Memory CD8 Positive, Alpha-Beta T Cell Number MP:0010847	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	DIAPH1
Increased Lung Weight MP:0005630	1/26	0.25093767764433056	0.3994677672157412	0	0	3.5956020942408378	4.971102073366924	ADGRF5
Decreased Total Body Fat Amount MP:0010025	6/385	0.2532285781089492	0.4017630871995469	0	0	1.4311856328198145	1.9656801226001748	NPEPPS;PHF2;DAZAP1;LIN28A;DSG3;TTBK1
Arrest Of Spermatogenesis MP:0001155	2/88	0.2537744564576461	0.4017630871995469	0	0	2.094002447980416	2.871525184297317	DAZAP1;SCAI
Abnormal Muscle Physiology MP:0002106	2/88	0.2537744564576461	0.4017630871995469	0	0	2.094002447980416	2.871525184297317	DMPK;MYOZ1
Abnormal Neutrophil Physiology MP:0002463	2/88	0.2537744564576461	0.4017630871995469	0	0	2.094002447980416	2.871525184297317	ARHGEF1;PIK3CG
Abnormal Heart Development MP:0000267	3/158	0.25395201010851987	0.4017630871995469	0	0	1.744905273937532	2.39158455887397	KCNH2;MYCN;GREB1L
Abnormal Retina Blood Vessel Morphology MP:0010097	3/158	0.25395201010851987	0.4017630871995469	0	0	1.744905273937532	2.39158455887397	HNF4A;RNF38;ANKS1A
Decreased Length Of Long Bones MP:0004686	2/89	0.25786869654401195	0.40262175476241374	0	0	2.0698124621899576	2.8052266652009417	NPPC;ZEB1
Increased T Cell Proliferation MP:0005348	2/89	0.25786869654401195	0.40262175476241374	0	0	2.0698124621899576	2.8052266652009417	FGL2;ARHGEF1
Aphagia MP:0001438	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	LAMC2
Abnormal Cerebellum Development MP:0000854	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	WNT1
Decreased Circulating Potassium Level MP:0005628	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	PSTPIP1
Abnormal Epididymal Fat Pad Morphology MP:0006319	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	CEBPD
Shortened Head MP:0000435	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	TBX15
Decreased Pulmonary Ventilation MP:0005576	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	EPS8L1
Decreased Response Of Heart To Induced Stress MP:0004486	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	KLF5
Transmission Ratio Distortion MP:0004179	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	ZEB1
Decreased Susceptibility To Type I Hypersensitivity Reaction MP:0005597	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	FCER1G
Abnormal Large Intestine Crypts Of Lieberkuhn Morphology MP:0004842	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	KLF5
Increased Body Fat Mass MP:0014142	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	MAGEL2
Increased Cellular Sensitivity To Ionizing Radiation MP:0004227	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	SCAI
Increased Chemical Nociceptive Threshold MP:0008531	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	PTGIR
Abnormal Spleen Marginal Zone Morphology MP:0002362	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	LTB
Abnormal Tongue Morphology MP:0000762	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	DSG3
Abnormal Ulna Morphology MP:0005108	1/27	0.2592222256689513	0.40262175476241374	0	0	3.4571083366894886	4.667336769016632	TBX15
Increased Circulating Bilirubin Level MP:0005344	3/160	0.25988775482062904	0.4032468908299841	0	0	1.7224749772520473	2.321044425208559	DOCK6;HNF4A;SPNS2
Decreased Circulating Cholesterol Level MP:0005179	4/235	0.26183537073835955	0.4058580620241711	0	0	1.562402136870222	2.093680310619525	HNF4A;ADGRF5;PEMT;SLAIN2
Increased Embryonic Tissue Cell Apoptosis MP:0013504	2/91	0.26605978016206744	0.4070984552708011	0	0	2.023063276167948	2.6786050837455186	FOXI3;HNF4A
Absent Spleen MP:0000690	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	TCF21
Lordosis MP:0000162	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	PSTPIP1
Lymph Node Hypoplasia MP:0008101	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	ZEB1
Abnormal Cornea Epithelium Morphology MP:0006000	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	NRTN
Decreased Cardiac Output MP:0003393	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	PPP1R13L
Reddish Skin MP:0001190	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	LAMC2
Rib Bifurcation MP:0000153	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	BMP7
Decreased Cytotoxic T Cell Cytolysis MP:0005079	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	PIK3CG
Decreased Interleukin-10 Secretion MP:0008661	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	FCER1G
Decreased Long Bone Epiphyseal Plate Size MP:0006396	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	NPPC
Abnormal Interleukin Secretion MP:0008568	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	NFATC2
Abnormal Lactation MP:0001882	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	HOXC6
Diaphragmatic Hernia MP:0003924	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	EFEMP2
Abnormal Type II Pneumocyte Morphology MP:0002275	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	ADGRF5
Increased Lung Adenoma Incidence MP:0002048	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	BTG3
Increased Lung Tumor Incidence MP:0008014	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	BTG3
Increased pro-B Cell Number MP:0008186	1/28	0.2674156193461818	0.4070984552708011	0	0	3.328873375993795	4.390621547579392	CD79B
Female Infertility MP:0001926	5/315	0.2690527071454117	0.408877451061204	0	0	1.4562704847334829	1.911861766007149	EGR1;ZEB1;IL11RA;PPP1R13L;DSG3
Increased Leukocyte Cell Number MP:0000218	4/238	0.26913314030559643	0.408877451061204	0	0	1.5420985633751592	2.024080045155087	DIAPH1;ARHGEF1;LTB;PIK3CG
Decreased Circulating Leptin Level MP:0005668	2/92	0.2701555958795938	0.408877451061204	0	0	2.00046783625731	2.618126693941242	AKT2;DSG3
Increased Circulating Leptin Level MP:0005669	2/92	0.2701555958795938	0.408877451061204	0	0	2.00046783625731	2.618126693941242	ZEB1;NPY5R
Reduced Female Fertility MP:0001923	4/239	0.27157400118798375	0.408877451061204	0	0	1.5354459031235854	2.0014853841290257	LIN28A;IL11RA;AQP4;SCAI
Absent Gastric Milk In Neonates MP:0009546	2/93	0.27425092757041714	0.408877451061204	0	0	1.978368999421631	2.5594393146072907	MAGEL2;ESRRG
Increased Circulating Creatinine Level MP:0005553	3/165	0.2748035838342597	0.408877451061204	0	0	1.668822261414854	2.155615507400612	FGL2;WNT1;MAPK13
Abnormal Mullerian Duct Morphology MP:0003826	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	WNT9B
Abnormal Artery Morphology MP:0002191	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	EFEMP2
Mandible Hypoplasia MP:0000460	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	ZEB1
Abnormal Brown Adipose Tissue Morphology MP:0002971	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	CEBPD
Oligodactyly MP:0000565	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	RFNG
Ovary Cyst MP:0002016	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	AKT2
Prolonged PR Interval MP:0003896	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	DMPK
Short Sternum MP:0004321	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	ZEB1
Decreased Systemic Arterial Blood Pressure MP:0002843	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	ADRA1D
Abnormal Megakaryocyte Morphology MP:0002417	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	MYB
Enlarged Cecum MP:0009476	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	MYOZ1
Failure Of Palatal Shelf Elevation MP:0009886	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	RFNG
Abnormal Retina Pigmentation MP:0005103	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	BMP7
Increased Carcinoma Incidence MP:0002038	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	HIC1
Increased Dendritic Cell Number MP:0008126	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	FGL2
Increased Dopamine Level MP:0001906	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	AQP4
Increased Effector Memory CD4-positive, Alpha-Beta T Cell Number MP:0010844	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	DIAPH1
Increased Metastatic Potential MP:0001272	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	HIC1
Absent Corpus Callosum MP:0002196	1/29	0.2755188564554623	0.408877451061204	0	0	3.2097980553477936	4.137748131781435	DCLK1
Abnormal Skeletal Muscle Morphology MP:0000759	2/94	0.2783452887999458	0.41227374659934	0	0	1.95675057208238	2.5024743940410024	ATP1A1;MYOZ1
Increased Kidney Weight MP:0003917	2/94	0.2783452887999458	0.41227374659934	0	0	1.95675057208238	2.5024743940410024	PSTPIP1;HCLS1
Abnormal Forebrain Development MP:0003232	2/95	0.2824382039356278	0.4167242082678809	0	0	1.9355970571590266	2.4471666481241234	EGR1;MYCN
Abnormal Immune System Physiology MP:0001790	2/95	0.2824382039356278	0.4167242082678809	0	0	1.9355970571590266	2.4471666481241234	CD79B;NFATC2
Abnormal DNA Methylation MP:0008877	1/30	0.2835329239140716	0.4167242082678809	0	0	3.0989348257808267	3.9059812149707973	ZDBF2
Abnormal Z Line Morphology MP:0004091	1/30	0.2835329239140716	0.4167242082678809	0	0	3.0989348257808267	3.9059812149707973	MYPN
Overexpanded Pulmonary Alveolus MP:0001183	1/30	0.2835329239140716	0.4167242082678809	0	0	3.0989348257808267	3.9059812149707973	EFEMP2
Decreased Trophoblast Giant Cell Number MP:0001713	1/30	0.2835329239140716	0.4167242082678809	0	0	3.0989348257808267	3.9059812149707973	IL11RA
Abnormal Mitotic Spindle Morphology MP:0009760	1/30	0.2835329239140716	0.4167242082678809	0	0	3.0989348257808267	3.9059812149707973	CTNND1
Abnormal Trigeminal Ganglion Morphology MP:0001092	1/30	0.2835329239140716	0.4167242082678809	0	0	3.0989348257808267	3.9059812149707973	FOXI3
Decreased Cell Proliferation MP:0000352	3/168	0.28379652539573885	0.4167242082678809	0	0	1.6381914381914382	2.0632984427170604	CTNND1;TASP1;A1CF
Decreased Circulating Free Fatty Acids Level MP:0002702	2/96	0.2865292078147654	0.41912730968758216	0	0	1.9148936170212767	2.3934538743053917	HNF4A;EMID1
Abnormal Extraembryonic Tissue Morphology MP:0002086	2/96	0.2865292078147654	0.41912730968758216	0	0	1.9148936170212767	2.3934538743053917	TLX2;HNF4A
Abnormal Neuron Morphology MP:0002882	2/96	0.2865292078147654	0.41912730968758216	0	0	1.9148936170212767	2.3934538743053917	DRD1;DCLK1
Abnormal Craniofacial Morphology MP:0000428	3/169	0.2868000964528856	0.41912730968758216	0	0	1.6282271944922548	2.0336066487372078	KCNH2;TBX15;BMP7
Decreased Mean Corpuscular Volume MP:0002591	3/169	0.2868000964528856	0.41912730968758216	0	0	1.6282271944922548	2.0336066487372078	FCER1G;ADGRF5;CUEDC1
Abnormal Retina Morphology MP:0001325	6/404	0.28887931098049074	0.4195364667478717	0	0	1.361322742745988	1.6904174614268064	NPEPPS;PPP1R13L;HNF4A;SPNS2;SLITRK6;EPS8L1
Abnormal Hepatocyte Morphology MP:0000607	2/97	0.29061784558849324	0.4195364667478717	0	0	1.8946260387811635	2.3412767767928653	ESRP2;PEMT
Abnormal Liver Physiology MP:0000609	2/97	0.29061784558849324	0.4195364667478717	0	0	1.8946260387811635	2.3412767767928653	EGR1;PEMT
Increased CD8-positive, Alpha-Beta T Cell Number MP:0008078	2/97	0.29061784558849324	0.4195364667478717	0	0	1.8946260387811635	2.3412767767928653	CD79B;SPNS2
Oligozoospermia MP:0002687	4/247	0.29123179240140973	0.4195364667478717	0	0	1.484195779704054	1.8309570353120317	NPEPPS;EGR1;LIN28A;CMTM4
Asymmetric Sternocostal Joints MP:0008146	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	BMP7
Neonatal Lethality MP:0002058	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	WNT9B
Prolonged Estrous Cycle MP:0009006	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	MAGEL2
Abnormal Dendritic Cell Antigen Presentation MP:0002455	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	FCER1G
Abnormal Hair Cycle MP:0000427	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	DSG3
Abnormal Middle Ear Ossicle Morphology MP:0005105	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	BMP7
Abnormal Podocyte Morphology MP:0005326	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	TCF21
Increased Brain Weight MP:0002176	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	PHF2
Abnormal Spleen Red Pulp Morphology MP:0002356	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	LTB
Abnormal Spongiotrophoblast Layer Morphology MP:0004255	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	IL11RA
Increased Insulin Secretion MP:0003058	1/31	0.291458797838541	0.4195364667478717	0	0	2.9954624781849915	3.6929757716657168	MAPK13
Abnormal Lymph Node Morphology MP:0002339	3/171	0.29281483976281864	0.4210930106532842	0	0	1.6086545729402872	1.975773380197551	DIAPH1;NFATC2;ATP1A1
Thrombocytosis MP:0005505	2/99	0.29878625428504824	0.42405081454558474	0	0	1.8553445469343461	2.2413059913009605	MYB;MPL
Abnormal Tooth Morphology MP:0002100	2/99	0.29878625428504824	0.42405081454558474	0	0	1.8553445469343461	2.2413059913009605	NPEPPS;BMP7
Absent Mature Ovarian Follicles MP:0001132	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	EGR1
Abnormal Aorta Morphology MP:0000272	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	EFEMP2
Abnormal Brain Vasculature Morphology MP:0004950	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	CC2D1A
Abnormal Cervical Atlas Morphology MP:0004607	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	TBX15
Decreased Dopamine Level MP:0005643	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	NR4A2
Decreased Interleukin-1 Beta Secretion MP:0008658	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	FCER1G
Decreased pro-B Cell Number MP:0008208	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	CCR9
Decreased Thymus Weight MP:0004956	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	PHC1
Abnormal Locomotor Coordination MP:0003312	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	WNT1
Abnormal Optic Vesicle Formation MP:0003425	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	MYCN
Abnormal Pancreatic Beta Cell Physiology MP:0003562	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	MAPK13
Impaired Humoral Immune Response MP:0020154	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	ZEB1
Impaired Neutrophil Chemotaxis MP:0008720	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	PIK3CG
Increased Megakaryocyte Cell Number MP:0008254	1/32	0.29929744379538337	0.42405081454558474	0	0	2.898665765917919	3.4967109640380407	MYB
Premature Death MP:0002083	11/823	0.30122411409260064	0.4263864883693045	0	0	1.2260974879568898	1.4711952661824432	DAZAP1;ZEB1;TLX2;PPP1R13L;MYB;ADGRF5;WNT9B;SPRY1;DRD1;BMP7;AP1M2
Decreased Circulating HDL Cholesterol Level MP:0000186	3/174	0.30185281325296864	0.42688225342878316	0	0	1.5801540889260188	1.8927334610629996	CENPH;PEMT;MARCHF9
Increased Susceptibility To Xenobiotic Induced Morbidity/Mortality MP:0009766	2/101	0.30693999193111304	0.42986974348403534	0	0	1.8176501860712386	2.1468321177529606	IVNS1ABP;LTB
Abnormal Brain White Matter Morphology MP:0008026	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	WNT1
Cervical Vertebral Fusion MP:0004620	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	PHC1
Abnormal Cochlear Hair Cell Morphology MP:0002622	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	SLITRK6
Abnormal Eyelid Morphology MP:0001340	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	PPP1R13L
Decreased Pancreatic Beta Cell Number MP:0003339	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	AKT2
Enlarged Seminal Vesicle MP:0002997	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	MYOZ1
Impaired Behavioral Response To Xenobiotic MP:0009747	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	DRD1
Increased Circulating Ketone Body Level MP:0002575	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	HNF4A
Increased Hematopoietic Stem Cell Number MP:0004809	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	MYB
Absent Estrous Cycle MP:0009009	1/33	0.307049816774311	0.42986974348403534	0	0	2.8079188481675392	3.3154369123777494	EGR1
Kinked Tail MP:0000585	2/102	0.3110103272010357	0.43422480109215644	0	0	1.7993684210526315	2.101534850185992	MYCN;BMP7
Deafness MP:0001967	2/102	0.3110103272010357	0.43422480109215644	0	0	1.7993684210526315	2.101534850185992	SLITRK6;AQP4
Increased Incidence Of Tumors By Chemical Induction MP:0004499	2/102	0.3110103272010357	0.43422480109215644	0	0	1.7993684210526315	2.101534850185992	EGR1;MAP3K6
Abnormal Macrophage Physiology MP:0002451	3/178	0.31392445229340893	0.43464950312150324	0	0	1.5436734693877552	1.7885045888718551	CNN2;FCER1G;PIK3CG
Abnormal Cranial Ganglia Morphology MP:0001081	1/34	0.31471686135999255	0.43464950312150324	0	0	2.722671743614152	3.1476315147894813	MYCN
